Filename     : evrp-benchmark-set/E-n22-k4.evrp
Solution time: 17.76
   65- {'Avg': 676.6103084246405, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   66- {'Avg': 687.2216624162355, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   67- {'Avg': 678.8545505040631, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   68- {'Avg': 685.7606999115536, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   69- {'Avg': 687.499745394395, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   70- {'Avg': 694.9867974829922, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   71- {'Avg': 667.3740552315295, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   72- {'Avg': 688.1049464561939, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   73- {'Avg': 660.9655104649537, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   74- {'Avg': 658.7383470209708, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   75- {'Avg': 659.8436359647422, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   76- {'Avg': 669.695670788394, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   77- {'Avg': 669.2288268609369, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   78- {'Avg': 659.8032848907931, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   79- {'Avg': 664.7687288283968, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   80- {'Avg': 668.8595963174502, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   81- {'Avg': 668.1446503042982, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   82- {'Avg': 629.256137368326, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   83- {'Avg': 642.0097543098121, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   84- {'Avg': 647.0322431335201, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   85- {'Avg': 621.7468356432857, 'Best Individual': (444.35427141254667, [[18, 16, 13], [14, 17, 15], [20, 22, 21, 19], [11, 12, 5, 4, 7, 9], [2, 3, 6, 8, 10]], [[1, 18, 16, 13, 1], [1, 14, 17, 15, 1], [1, 20, 22, 21, 27, 19, 1], [1, 11, 12, 5, 4, 26, 7, 9, 1], [1, 2, 3, 30, 6, 8, 10, 1]])}
   86- {'Avg': 632.8202170783242, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   87- {'Avg': 641.4560602912521, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   88- {'Avg': 649.7938735573138, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   89- {'Avg': 619.9676440109175, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   90- {'Avg': 660.1409915273114, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   91- {'Avg': 658.1018708609103, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   92- {'Avg': 641.539587094301, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   93- {'Avg': 641.4061311394325, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   94- {'Avg': 635.0248433563462, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   95- {'Avg': 641.9203674199416, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   96- {'Avg': 625.6500108104243, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   97- {'Avg': 642.3301549639286, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   98- {'Avg': 650.0234277046883, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
   99- {'Avg': 639.6825576403842, 'Best Individual': (440.9329578692964, [[14, 17, 15], [13, 16, 18], [20, 22, 21, 19], [7, 2, 3, 6, 8, 10], [4, 5, 12, 9, 11]], [[1, 14, 17, 15, 1], [1, 13, 16, 18, 1], [1, 20, 22, 21, 27, 19, 1], [1, 7, 2, 3, 30, 6, 8, 10, 1], [1, 4, 5, 12, 25, 9, 11, 1]])}
